credit_score,vehicle_ownership,married,children,speeding_violations,duis,past_accidents,outcome,16-25,26-39,40-64,65+,female,male,0-9y,10-19y,20-29y,30y+,high school,none,university,middle class,poverty,upper class,working class,after 2015,before 2015,sedan,sports car
0.4156474181,1,1,0,1,0,8,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
0.5394884673,1,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
0.7059986204,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
0.4076694945,0,0,1,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0.6866898782,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.7039604438,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.348331,0,0,0,3,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
0.4903766586,1,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
0.1695337484,0,1,1,6,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
0.5537983802,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0.5723042659,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0.613827,1,0,1,5,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
0.289282482,1,0,1,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
0.5828436604,0,0,1,2,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0.454994932,0,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0.4982558877,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.5028991269,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.4888693494,1,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
0.348331,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.5363660065,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
0.6030758483,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0.4143119502,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.5928411354,1,0,1,5,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
0.6347359864,1,1,1,5,1,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0.7059712753,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
0.3746628745,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
0.4059829928,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
0.613827,1,1,1,1,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0.8197927863,1,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
0.4269491535,1,1,1,6,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
0.5524704477,1,1,1,4,0,8,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0.6870544048,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.6354537453,1,1,1,6,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
0.7062826762,1,1,0,1,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
0.2971507115,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.5180075154,1,1,1,2,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0.613827,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.613827,1,1,1,5,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
0.76691663,1,0,1,3,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.4611964119,1,0,0,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0.5130513449,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
0.7059601789,1,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.7768649537,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
0.5549260661,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0.7198619716,1,1,1,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0.6171156901,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
0.5864046033,1,1,1,3,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0.348331,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.348331,1,0,0,0,0,4,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
0.5152516178,0,1,1,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0.5156581145,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.2949139907,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.348331,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
0.418850503,1,1,1,3,1,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
0.265114949,0,0,1,4,2,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
0.5848863739,1,1,1,9,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0.348331,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.577777393,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.2360778705,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6074493977,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0.2975222671,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0.7053790429,1,0,1,2,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
0.5397957092,1,1,1,4,1,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
0.4096793307,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0.4047838394,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.2925649739,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.613827,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
0.5176109754,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.6843057449,1,1,1,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0.1608049934,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.4966637485,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.4373732557,0,1,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
0.29810626,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6215417563,1,1,1,5,2,6,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0.3793189651,0,0,0,7,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
0.4612920066,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
0.6220122192,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0.6461274658,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.6123770267,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
0.5682353282,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
0.7614794487,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.5054418874,1,0,0,3,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
0.659889781,1,1,1,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0.6576152573,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0.6432436736,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0.2685463644,1,1,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
0.5870584176,1,0,1,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0.565733664,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
0.5032936023,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0.5760219348,0,1,1,4,3,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
0.698085096,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0.4659323519,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0.4367595647,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.5984971836,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
0.2783488243,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.5492598792,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
0.5831890884,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0.2522075845,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0.3719180739,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6157018389,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
0.6300561111,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0.2852883969,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0.509842695,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.5871049082,1,1,0,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
0.3445196503,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.523659,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0.4433984297,1,0,1,1,1,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
0.4569985465,1,0,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0.6222134146,1,1,0,5,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
0.7600708583,1,1,1,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0.6140851563,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0.6268200008,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.5456914757,1,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
0.4220740439,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
0.431929,0,0,1,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
0.5183805671,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.5723844052,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.348331,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.5200692854,1,1,1,3,0,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0.4584207429,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
0.4887594392,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.2910017108,1,0,1,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
0.6602852682,0,1,1,1,0,6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
0.5530951842,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
0.6090185106,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
0.348331,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.7807289785,1,1,1,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.6553239523,0,0,1,3,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
0.5330426958,0,1,1,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.3727670429,1,0,0,3,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
0.6014565461,1,1,1,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.5142351892,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.613827,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.5825670748,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0.4247312177,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
0.5749926364,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.3430986453,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
0.5360088835,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
0.6343763729,1,1,1,6,1,3,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0.5109045611,1,1,1,1,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
0.5887804243,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0.5895248991,1,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
0.613827,1,0,1,1,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0.5092249411,0,1,1,0,0,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0.2163227821,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.3290046036,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.2699928075,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.5370649528,1,1,1,3,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
0.540156006,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0.3022901935,0,0,1,6,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
0.3649909855,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
0.5737444548,1,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.7485370562,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0.5393607235,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
0.273623766,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6363437668,1,1,1,1,0,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
0.8011892267,1,1,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
0.6322144691,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
0.536560059,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
0.6239669003,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
0.6949795161,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.36943982,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.2938573098,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.6269835327,1,0,0,5,3,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
0.5859684929,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
0.2381061043,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
0.3812082678,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.4227591788,0,0,1,6,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
0.2308881761,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6813259498,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
0.6002044725,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.3737659567,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.43064851,1,1,1,0,0,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
0.2742570557,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.3182232761,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
0.4143625448,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0.5226425669,1,1,1,2,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
0.6589085636,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
0.4811607655,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
0.7806887559,1,1,1,4,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
0.7071334488,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0.5993671539,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
0.8455758524,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
0.517544579,1,1,1,3,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
0.4041085457,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.5520217728,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0.523659,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
0.431929,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0.4607932767,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
0.6004262984,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
0.3296157987,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
0.2763445973,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0.5169697707,1,1,1,2,0,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
0.5582199295,0,1,1,4,0,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0.523659,1,0,1,5,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
0.3188544981,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6992028342,1,1,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
0.613827,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.2722632602,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
0.6390800756,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
0.4461119646,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0.5273898274,1,1,1,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0.6452281773,1,1,1,7,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0.4295831984,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
0.7435175604,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0.5399901979,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
0.4245151278,1,0,1,7,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0.5479998013,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0.4516222016,1,1,1,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0.6609209295,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
0.613827,1,0,1,4,0,6,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
0.3254641558,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
0.5242439137,1,1,1,2,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.3393553418,0,0,1,3,0,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0.613827,1,1,1,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
0.4475562406,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
0.5929746305,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
0.4556778905,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0.6570315275,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
0.7478226777,1,1,1,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0.4880664265,1,1,1,6,0,11,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
