ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
777487,16-25,female,majority,0-9y,high school,working class,0.4226617174,1,before 2015,0,1,10238,12000,sedan,0,0,0,0
484048,26-39,female,majority,10-19y,university,middle class,0.3396411064,0,before 2015,1,1,10238,9000,sedan,1,0,1,0
885657,16-25,male,majority,0-9y,university,middle class,0.599144338,0,before 2015,1,1,10238,9000,sports car,0,0,0,1
714665,26-39,male,minority,10-19y,university,upper class,,0,before 2015,1,0,32765,9000,sedan,7,0,0,0
938792,65+,male,majority,10-19y,university,upper class,0.6686311632,1,before 2015,1,1,92101,,sedan,3,0,2,0
137153,26-39,female,majority,10-19y,none,poverty,0.4055150989,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
336558,40-64,female,majority,0-9y,high school,working class,0.4953664087,1,after 2015,0,1,10238,14000,sedan,0,0,0,0
798069,40-64,male,majority,0-9y,university,upper class,0.5836705953,1,after 2015,0,1,10238,16000,sedan,0,0,0,1
75570,26-39,female,majority,0-9y,high school,middle class,0.6180505986,1,after 2015,0,0,92101,15000,sedan,0,0,0,0
34444,26-39,male,minority,10-19y,university,upper class,0.4532321647,1,after 2015,0,0,10238,9000,sedan,1,0,2,0
89733,40-64,female,minority,20-29y,high school,middle class,0.5699592119,0,before 2015,0,0,10238,,sedan,0,0,1,0
474345,26-39,female,majority,10-19y,university,middle class,0.3909750847,0,before 2015,0,1,92101,9000,sedan,2,0,0,1
295048,65+,male,majority,10-19y,high school,upper class,0.7045096686,1,after 2015,0,1,32765,,sedan,2,0,1,0
112460,16-25,female,majority,0-9y,none,poverty,0.4224837334,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
378321,26-39,male,majority,10-19y,high school,poverty,0.4109957753,1,before 2015,0,1,10238,13000,sedan,2,0,1,0
1063,26-39,male,majority,0-9y,none,poverty,0.441567371,1,before 2015,0,1,10238,14000,sedan,0,0,0,0
525347,26-39,male,majority,10-19y,high school,middle class,0.5144605262,1,before 2015,1,1,10238,13000,sports car,0,1,0,0
645880,40-64,male,majority,20-29y,university,upper class,0.5205575389,1,before 2015,1,1,10238,8000,sedan,0,0,7,0
207193,26-39,female,majority,10-19y,high school,upper class,0.5295190099,1,before 2015,0,1,10238,13000,sedan,2,0,1,0
972502,26-39,female,majority,0-9y,high school,middle class,0.6643746842,1,after 2015,0,0,32765,,sedan,0,0,0,1
656485,16-25,female,majority,0-9y,none,poverty,,0,before 2015,0,0,32765,9000,sedan,0,0,0,1
524309,65+,male,majority,30y+,high school,upper class,0.6288688479,1,before 2015,0,1,10238,14000,sedan,2,1,4,0
34015,26-39,male,majority,10-19y,university,working class,,1,after 2015,0,0,10238,11000,sedan,1,0,1,0
632608,26-39,male,majority,10-19y,none,middle class,0.3627367243,1,before 2015,0,1,10238,14000,sedan,1,0,0,0
314119,65+,female,majority,20-29y,university,middle class,0.4983669347,1,after 2015,1,1,92101,12000,sedan,2,0,0,0
661337,40-64,female,majority,20-29y,none,middle class,,1,before 2015,0,1,10238,16000,sedan,0,1,0,0
499894,65+,male,majority,0-9y,university,upper class,0.463050428,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
783337,16-25,female,majority,0-9y,high school,middle class,0.5706375251,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
240045,26-39,male,majority,10-19y,none,poverty,0.2236735167,0,before 2015,1,1,10238,13000,sedan,3,1,1,1
755201,26-39,male,minority,10-19y,none,working class,0.3880795939,1,before 2015,1,0,10238,11000,sedan,1,0,2,0
965093,40-64,female,majority,0-9y,university,upper class,0.7170835872,0,after 2015,0,1,10238,,sedan,0,0,0,0
858407,26-39,female,majority,10-19y,high school,middle class,0.5394415105,0,after 2015,0,1,10238,13000,sedan,0,0,1,0
677702,65+,female,majority,30y+,high school,upper class,0.5482918097,1,after 2015,1,1,10238,9000,sedan,2,0,4,0
197533,40-64,female,majority,20-29y,university,middle class,0.6362568376,1,before 2015,1,0,10238,14000,sedan,1,0,1,0
922527,26-39,male,majority,10-19y,high school,working class,0.443783628,1,after 2015,1,1,10238,15000,sedan,0,0,1,0
61789,40-64,female,majority,20-29y,high school,middle class,0.6735097524,0,before 2015,1,1,10238,12000,sedan,0,0,0,0
899911,40-64,male,majority,10-19y,high school,upper class,0.5783885462,0,after 2015,1,1,32765,9000,sedan,1,0,2,0
866446,65+,male,majority,30y+,university,upper class,0.7390510181,1,before 2015,1,1,10238,7000,sedan,7,1,14,0
286646,16-25,male,majority,0-9y,university,working class,0.3627705567,0,before 2015,1,1,32765,8000,sedan,0,0,0,1
71068,26-39,male,majority,10-19y,university,upper class,0.645129578,1,before 2015,0,1,10238,14000,sedan,0,0,0,1
870976,40-64,female,majority,20-29y,high school,working class,0.5048383516,1,before 2015,1,1,10238,11000,sedan,2,0,0,0
511886,16-25,male,majority,0-9y,none,poverty,0.3636576201,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
527784,26-39,female,majority,10-19y,none,working class,0.4774916539,1,before 2015,0,1,32765,10000,sedan,1,0,0,0
475443,16-25,male,majority,0-9y,high school,poverty,0.2594109432,0,before 2015,0,0,32765,,sedan,0,0,0,0
349537,26-39,female,majority,10-19y,none,working class,0.386260275,1,before 2015,1,1,10238,10000,sedan,1,0,2,0
190736,26-39,male,majority,10-19y,high school,poverty,0.2062040634,1,before 2015,0,1,32765,12000,sedan,1,0,0,0
987410,16-25,female,majority,0-9y,university,middle class,0.5366050453,1,after 2015,0,0,10238,12000,sedan,0,0,0,0
988023,26-39,female,majority,10-19y,none,poverty,0.3378251854,1,before 2015,1,1,32765,8000,sedan,3,0,0,0
79207,16-25,male,majority,0-9y,high school,poverty,0.166562438,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
858189,16-25,male,minority,0-9y,university,working class,0.4542267411,0,before 2015,0,0,10238,11000,sedan,0,0,0,1
542901,26-39,female,majority,10-19y,university,upper class,0.7198993236,1,before 2015,1,1,32765,12000,sedan,4,0,0,0
299379,26-39,female,majority,10-19y,university,upper class,0.5302054994,1,before 2015,0,1,10238,15000,sedan,0,0,1,0
847988,40-64,male,majority,20-29y,university,upper class,0.5946924556,1,after 2015,1,1,10238,12000,sedan,1,0,4,0
344762,26-39,male,majority,10-19y,high school,middle class,0.4318816696,1,before 2015,0,0,10238,15000,sedan,0,0,1,1
522326,26-39,male,majority,0-9y,university,upper class,0.6126661552,1,before 2015,1,1,32765,6000,sedan,0,0,0,0
934207,26-39,female,majority,10-19y,university,middle class,0.7251226768,1,after 2015,0,0,10238,17000,sedan,0,2,1,0
248253,26-39,male,majority,10-19y,university,middle class,0.315636637,1,before 2015,1,1,92101,14000,sedan,1,0,0,1
911959,40-64,female,majority,20-29y,university,upper class,0.7248113366,0,after 2015,1,1,32765,8000,sedan,7,0,1,0
860089,26-39,female,majority,10-19y,university,middle class,0.4685045608,1,before 2015,1,0,10238,14000,sedan,1,0,0,0
899435,65+,male,majority,30y+,high school,middle class,,0,before 2015,1,1,10238,10000,sedan,4,1,0,0
146120,40-64,male,majority,20-29y,none,poverty,,0,before 2015,1,1,10238,13000,sedan,3,1,2,0
490211,16-25,male,majority,0-9y,high school,middle class,0.4337899755,0,before 2015,0,0,10238,18000,sedan,0,0,0,1
406724,16-25,female,majority,0-9y,high school,working class,0.5253518871,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
96047,65+,female,majority,0-9y,high school,middle class,0.4053479631,0,after 2015,1,1,32765,8000,sedan,0,0,0,0
109953,26-39,female,majority,10-19y,high school,working class,0.5381443098,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
108318,40-64,female,majority,10-19y,none,poverty,0.508966016,1,before 2015,1,1,10238,14000,sedan,0,0,1,0
322243,26-39,female,majority,10-19y,high school,middle class,0.5744922939,1,before 2015,0,0,32765,10000,sedan,0,0,0,0
779491,26-39,male,majority,10-19y,high school,working class,0.5297430054,1,before 2015,1,1,32765,6000,sedan,6,1,1,1
39284,65+,female,minority,30y+,none,upper class,0.6322336535,0,before 2015,1,1,10238,12000,sedan,5,1,2,0
290734,16-25,male,majority,0-9y,high school,middle class,0.4573907349,1,before 2015,1,1,10238,12000,sedan,0,0,0,1
313691,40-64,male,minority,20-29y,university,upper class,0.85646296,1,after 2015,0,1,10238,12000,sedan,8,0,4,0
627448,40-64,female,majority,20-29y,none,working class,0.4850543628,0,after 2015,0,1,32765,14000,sedan,1,0,0,1
495699,26-39,male,majority,0-9y,none,working class,0.3960967931,0,before 2015,1,1,32765,8000,sedan,0,0,0,0
894556,65+,female,majority,30y+,high school,upper class,0.7093633038,0,after 2015,1,1,10238,11000,sedan,4,0,9,0
491509,26-39,female,majority,0-9y,high school,middle class,0.5303731376,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
10740,40-64,female,minority,0-9y,high school,middle class,0.6018479683,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
710465,26-39,male,minority,10-19y,university,middle class,0.5746564477,1,before 2015,0,0,10238,14000,sedan,3,1,0,0
374493,65+,female,majority,20-29y,none,working class,0.4429158676,0,after 2015,1,1,32765,9000,sedan,4,0,1,0
462864,65+,female,majority,30y+,high school,middle class,0.4969585048,1,after 2015,0,1,32765,9000,sedan,5,3,1,0
936784,26-39,female,minority,10-19y,none,poverty,0.3706813763,0,before 2015,0,0,10238,17000,sedan,1,0,0,1
36613,26-39,male,majority,10-19y,university,working class,0.5897793468,1,before 2015,0,0,92101,18000,sedan,2,1,0,1
424858,26-39,male,majority,0-9y,none,poverty,0.4003174825,0,after 2015,0,0,92101,17000,sedan,0,0,0,1
654445,40-64,male,majority,20-29y,university,upper class,0.6709047276,1,before 2015,1,1,10238,10000,sedan,2,1,3,0
352305,26-39,male,majority,10-19y,university,middle class,0.4289845821,1,after 2015,1,1,10238,8000,sedan,1,3,1,0
891962,65+,male,majority,30y+,university,upper class,0.8013400683,1,after 2015,0,1,32765,6000,sedan,15,1,0,0
939798,40-64,female,majority,20-29y,high school,working class,0.420639456,1,before 2015,1,0,10238,13000,sedan,1,1,2,0
119272,65+,female,majority,30y+,high school,upper class,,1,after 2015,0,1,32765,9000,sedan,5,1,1,0
601379,40-64,female,majority,0-9y,high school,middle class,0.6232265164,1,after 2015,0,1,32765,6000,sedan,0,0,0,0
482624,65+,female,majority,0-9y,university,upper class,0.5573745044,1,before 2015,1,1,10238,7000,sedan,0,0,0,0
571823,65+,male,majority,30y+,university,upper class,0.5650154221,1,before 2015,1,1,10238,14000,sedan,3,0,4,0
480327,40-64,male,majority,20-29y,university,upper class,0.4176167529,0,after 2015,1,1,10238,9000,sedan,2,1,3,0
660014,16-25,male,majority,0-9y,high school,working class,0.383320847,1,before 2015,0,1,92101,,sedan,0,0,0,1
839189,26-39,female,majority,10-19y,none,working class,0.4921862369,1,before 2015,0,0,32765,13000,sedan,3,0,0,0
261942,26-39,female,majority,10-19y,university,upper class,0.6368502911,1,after 2015,1,1,10238,14000,sedan,4,0,0,0
583854,40-64,male,majority,20-29y,university,upper class,,1,before 2015,0,0,10238,17000,sedan,1,0,4,0
907915,26-39,female,majority,0-9y,university,middle class,0.5799346731,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
658578,40-64,female,majority,0-9y,high school,middle class,0.4546701146,1,before 2015,0,0,32765,13000,sedan,0,0,0,0
595202,26-39,female,majority,10-19y,high school,middle class,0.4027926356,1,before 2015,0,1,10238,15000,sedan,0,0,1,0
935057,65+,male,majority,0-9y,university,upper class,0.5979218315,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
140098,40-64,male,majority,10-19y,none,poverty,0.2776754527,0,before 2015,0,1,32765,9000,sedan,3,0,1,0
187856,26-39,female,majority,0-9y,high school,upper class,0.5715238084,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
352741,26-39,female,majority,10-19y,high school,middle class,0.4637815381,1,before 2015,0,1,10238,12000,sedan,0,0,2,0
307879,16-25,female,majority,0-9y,high school,middle class,0.4678772301,1,before 2015,1,0,10238,11000,sedan,0,0,0,0
831721,65+,female,majority,0-9y,university,upper class,0.6518330966,1,after 2015,0,1,10238,13000,sedan,0,0,0,0
883062,65+,female,majority,20-29y,university,upper class,0.6018523849,1,after 2015,1,1,32765,9000,sedan,8,0,0,0
749179,26-39,female,majority,10-19y,university,middle class,0.6652700957,1,before 2015,0,1,10238,10000,sedan,1,0,0,0
310559,26-39,male,majority,10-19y,university,middle class,0.6063519327,0,after 2015,0,0,10238,14000,sedan,1,0,2,0
238906,40-64,female,majority,20-29y,university,upper class,0.3921281907,1,after 2015,0,0,10238,15000,sedan,1,0,1,0
628082,26-39,male,majority,10-19y,high school,working class,0.4606261841,1,before 2015,1,0,32765,10000,sedan,3,1,2,0
500563,40-64,female,majority,20-29y,university,upper class,0.6930667074,1,before 2015,1,1,10238,,sedan,2,0,1,0
811449,16-25,male,majority,0-9y,high school,poverty,0.3464732914,0,after 2015,0,0,10238,16000,sedan,0,0,0,0
937546,26-39,male,majority,10-19y,none,working class,0.2816672603,0,after 2015,1,1,32765,8000,sedan,2,0,1,0
150119,16-25,male,majority,0-9y,university,working class,0.3877043998,1,before 2015,0,1,32765,10000,sedan,0,0,0,0
359123,40-64,male,majority,20-29y,university,upper class,0.6870748567,1,after 2015,1,1,10238,11000,sports car,1,0,4,0
441508,40-64,female,majority,0-9y,high school,upper class,0.5600816527,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
811326,40-64,female,majority,20-29y,high school,poverty,,1,before 2015,0,1,10238,15000,sedan,0,0,0,0
49925,26-39,female,majority,10-19y,university,upper class,0.518642532,1,after 2015,1,0,32765,8000,sedan,4,0,0,0
783027,26-39,male,majority,10-19y,high school,middle class,0.3433929329,1,after 2015,0,1,10238,13000,sedan,2,0,0,0
763160,26-39,male,majority,0-9y,high school,upper class,0.6706471592,1,after 2015,1,0,10238,15000,sedan,0,0,0,0
453738,16-25,male,majority,0-9y,university,working class,0.4423001569,0,after 2015,0,1,10238,,sedan,0,0,0,1
641074,16-25,male,majority,0-9y,university,working class,0.3532271464,1,before 2015,0,0,32765,12000,sedan,0,0,0,0
663153,26-39,male,majority,0-9y,university,working class,0.481912706,0,after 2015,0,1,32765,10000,sedan,0,0,0,1
617268,26-39,male,majority,10-19y,none,middle class,0.2387166975,1,before 2015,1,1,10238,,sedan,2,1,1,0
703794,40-64,female,majority,0-9y,high school,upper class,0.681961142,1,after 2015,1,1,10238,7000,sedan,0,0,0,0
714830,26-39,male,majority,10-19y,none,working class,0.4371078058,0,before 2015,0,1,10238,12000,sedan,2,1,0,1
459692,40-64,female,majority,10-19y,high school,working class,0.3140534395,0,before 2015,0,0,32765,10000,sedan,1,0,1,0
410017,40-64,male,majority,20-29y,high school,upper class,0.5122405699,1,before 2015,1,1,10238,,sedan,1,0,1,0
268879,40-64,female,majority,20-29y,university,middle class,0.3888188751,0,before 2015,0,1,10238,10000,sedan,1,0,1,0
335757,16-25,female,majority,0-9y,high school,middle class,0.4658807307,0,before 2015,0,0,32765,14000,sedan,0,0,0,0
924758,16-25,male,majority,0-9y,none,poverty,,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
633661,40-64,female,minority,20-29y,high school,middle class,0.4983949336,1,before 2015,0,1,10238,13000,sedan,0,0,3,0
156445,65+,female,majority,10-19y,high school,upper class,0.49957876,0,before 2015,1,1,10238,7000,sedan,1,0,2,0
92488,40-64,male,majority,20-29y,none,middle class,0.4599818241,1,before 2015,1,1,10238,,sedan,4,1,5,0
139214,65+,male,majority,20-29y,high school,upper class,0.4108603754,1,after 2015,1,1,10238,,sedan,4,0,3,0
243937,26-39,male,majority,10-19y,high school,working class,0.2799021951,1,before 2015,1,1,10238,,sedan,1,0,0,0
115527,26-39,female,majority,0-9y,university,upper class,,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
886615,16-25,male,majority,0-9y,none,middle class,0.5122124171,1,before 2015,1,0,32765,11000,sedan,0,0,0,1
221358,40-64,female,majority,10-19y,university,upper class,0.6157910391,1,after 2015,0,1,10238,20000,sedan,0,0,1,0
453777,26-39,male,majority,10-19y,high school,working class,0.3984060505,0,before 2015,1,1,10238,11000,sedan,0,0,1,1
681107,26-39,male,minority,10-19y,high school,working class,0.3046613987,0,before 2015,1,0,32765,7000,sedan,3,0,1,1
248942,40-64,female,majority,20-29y,high school,upper class,0.7298516377,1,after 2015,0,1,10238,14000,sedan,4,0,5,0
711881,40-64,male,majority,20-29y,none,poverty,0.399251212,1,before 2015,0,1,10238,9000,sedan,2,0,2,0
889696,16-25,female,majority,0-9y,high school,poverty,0.2771950786,0,after 2015,0,0,10238,16000,sedan,0,0,0,1
859208,16-25,male,majority,0-9y,none,poverty,0.5396039423,0,before 2015,1,0,10238,,sedan,0,0,0,1
664323,26-39,female,majority,0-9y,high school,working class,0.4141252031,1,before 2015,0,0,10238,18000,sedan,0,0,0,1
733794,26-39,male,majority,10-19y,none,middle class,,0,before 2015,1,1,92101,,sedan,2,0,1,1
728365,40-64,female,majority,20-29y,university,upper class,0.4754848368,1,after 2015,1,1,10238,9000,sedan,2,0,0,0
114885,40-64,male,majority,0-9y,university,upper class,0.5641387945,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
829141,40-64,female,majority,20-29y,university,middle class,0.4913185606,0,after 2015,1,1,10238,11000,sedan,3,0,3,0
306823,26-39,male,majority,10-19y,high school,working class,,0,before 2015,1,0,32765,10000,sedan,4,0,1,0
734633,16-25,female,majority,0-9y,none,poverty,0.3543730628,1,before 2015,1,0,32765,9000,sedan,0,0,0,1
287800,65+,male,majority,30y+,university,upper class,0.5325877547,1,before 2015,1,1,10238,10000,sedan,2,1,2,0
46993,65+,female,minority,0-9y,university,upper class,0.6386945927,1,before 2015,0,1,32765,12000,sedan,0,0,0,1
46460,16-25,male,majority,0-9y,university,middle class,0.4965500329,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
37712,26-39,female,majority,10-19y,high school,working class,,1,before 2015,0,1,32765,,sedan,3,1,3,1
255391,40-64,male,majority,20-29y,university,upper class,0.6430108382,1,after 2015,1,1,10238,10000,sedan,3,1,2,0
16414,26-39,female,majority,10-19y,none,poverty,0.4890164051,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
184604,26-39,male,majority,10-19y,university,upper class,0.5416548065,1,after 2015,1,1,32765,13000,sedan,3,0,2,0
248576,65+,male,majority,0-9y,none,middle class,0.4643846739,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
951643,65+,male,majority,30y+,high school,upper class,0.6189987105,1,after 2015,1,1,10238,10000,sedan,1,0,2,0
841092,26-39,male,majority,10-19y,high school,middle class,0.411815295,1,before 2015,1,1,10238,11000,sedan,1,0,0,1
330071,40-64,female,majority,0-9y,high school,poverty,0.4847038948,1,before 2015,1,1,10238,10000,sedan,0,0,0,1
181644,65+,female,minority,30y+,high school,upper class,0.6056489554,1,after 2015,1,1,10238,10000,sedan,7,0,4,0
459966,26-39,female,majority,10-19y,university,upper class,0.7661048777,0,after 2015,1,0,32765,12000,sedan,1,0,0,0
622481,40-64,female,majority,20-29y,university,upper class,0.5424831087,0,after 2015,1,1,32765,13000,sedan,0,0,0,0
259944,26-39,male,majority,0-9y,none,poverty,0.2084338519,1,before 2015,0,1,10238,17000,sedan,0,0,0,1
913111,26-39,female,majority,0-9y,high school,poverty,0.3589323015,0,before 2015,1,1,32765,9000,sedan,0,0,0,1
691782,26-39,female,majority,10-19y,university,upper class,0.5648598691,1,after 2015,1,1,10238,7000,sedan,0,0,0,0
120400,65+,female,majority,30y+,high school,upper class,0.4698129527,1,after 2015,1,1,32765,6000,sedan,9,1,2,0
392215,16-25,male,majority,0-9y,high school,poverty,0.2992029176,1,before 2015,1,0,10238,14000,sedan,0,0,0,0
786008,40-64,female,majority,20-29y,none,upper class,0.5146299021,1,before 2015,0,0,32765,15000,sports car,2,0,1,0
635121,26-39,male,majority,0-9y,none,poverty,0.3004827486,1,before 2015,0,1,32765,12000,sedan,0,0,0,0
124139,16-25,female,majority,0-9y,high school,poverty,0.2755826805,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
59310,16-25,female,majority,0-9y,high school,working class,,0,before 2015,1,0,10238,17000,sedan,0,0,0,0
846661,40-64,female,majority,10-19y,university,upper class,0.6408988315,1,before 2015,0,1,10238,12000,sedan,1,0,3,0
842821,26-39,female,majority,10-19y,high school,working class,0.4191538154,0,before 2015,1,1,10238,11000,sedan,1,0,0,0
258406,40-64,male,majority,0-9y,none,working class,0.4623273594,1,after 2015,0,1,10238,,sedan,0,0,0,0
463615,40-64,male,majority,20-29y,university,upper class,0.6229471964,1,after 2015,1,1,32765,9000,sedan,2,0,1,0
849311,26-39,female,majority,10-19y,high school,middle class,0.6721116715,1,after 2015,0,1,32765,9000,sedan,1,0,1,0
42611,65+,female,majority,30y+,university,upper class,0.4988538573,1,after 2015,1,1,10238,13000,sedan,0,0,0,0
120752,40-64,female,majority,0-9y,high school,poverty,0.3360557592,0,before 2015,0,1,32765,10000,sedan,0,0,0,1
212456,65+,male,majority,10-19y,university,upper class,0.6178082,1,after 2015,0,1,32765,12000,sedan,1,0,1,0
395100,16-25,male,majority,0-9y,high school,poverty,0.2884319488,1,before 2015,0,1,10238,11000,sedan,0,0,0,0
679466,26-39,male,majority,10-19y,none,poverty,0.3934707681,0,before 2015,0,0,10238,16000,sedan,0,0,1,1
752227,40-64,male,majority,20-29y,university,upper class,0.673422034,1,after 2015,0,0,10238,12000,sedan,6,1,1,0
820028,40-64,male,minority,10-19y,high school,upper class,0.6500573313,1,before 2015,1,1,32765,8000,sedan,3,0,0,0
322841,40-64,male,majority,0-9y,university,upper class,0.6928652476,1,before 2015,1,1,10238,,sedan,0,0,0,1
496015,26-39,female,majority,10-19y,university,middle class,0.343318749,1,after 2015,0,0,32765,12000,sedan,4,0,0,0
27358,16-25,male,majority,0-9y,high school,poverty,0.2892278052,0,before 2015,0,1,32765,9000,sedan,0,0,0,1
928760,26-39,male,majority,10-19y,none,poverty,0.4693145546,0,before 2015,0,1,10238,10000,sedan,2,0,4,1
869463,40-64,male,majority,0-9y,high school,poverty,0.3515298258,0,before 2015,0,1,92101,13000,sedan,0,0,0,0
730142,40-64,male,majority,20-29y,university,upper class,0.5559890754,1,after 2015,0,0,10238,19000,sedan,0,0,1,0
154598,65+,female,majority,0-9y,high school,upper class,0.6475408925,1,after 2015,0,1,10238,,sedan,0,0,0,0
608162,26-39,female,majority,10-19y,none,poverty,0.302808827,1,before 2015,0,0,10238,14000,sedan,1,0,1,0
295095,40-64,male,majority,0-9y,none,upper class,0.6206110726,1,after 2015,1,1,32765,10000,sedan,0,0,0,1
371569,40-64,male,majority,0-9y,high school,upper class,0.4831898262,1,before 2015,0,0,10238,12000,sedan,0,0,0,0
523239,40-64,female,majority,10-19y,university,middle class,0.5882402397,0,after 2015,0,1,10238,16000,sedan,0,0,1,0
608207,26-39,female,majority,10-19y,university,upper class,0.5494765487,1,after 2015,1,1,10238,,sedan,0,0,0,0
339741,26-39,female,majority,0-9y,high school,upper class,0.6040525731,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
659481,65+,female,minority,30y+,university,upper class,0.6488774971,1,before 2015,1,1,10238,10000,sedan,3,1,4,0
864844,16-25,female,majority,0-9y,none,poverty,0.2408585357,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
695445,40-64,female,majority,20-29y,none,middle class,0.5651553579,1,before 2015,1,0,10238,13000,sedan,1,0,0,0
434588,40-64,female,majority,20-29y,high school,middle class,0.5458549672,1,before 2015,1,1,10238,11000,sedan,2,0,0,0
197470,40-64,female,majority,0-9y,university,upper class,0.6885778871,1,after 2015,1,1,32765,11000,sedan,0,0,0,0
139952,65+,female,majority,30y+,high school,upper class,0.6525524182,1,after 2015,0,1,10238,14000,sedan,1,1,3,0
674689,40-64,male,majority,20-29y,high school,upper class,0.7158624172,1,after 2015,0,1,10238,13000,sedan,4,0,1,0
913429,65+,female,majority,30y+,university,upper class,0.7573618236,1,before 2015,0,1,10238,11000,sedan,3,1,0,0
31975,65+,female,minority,10-19y,university,upper class,,0,after 2015,1,1,32765,12000,sedan,0,1,1,0
234315,26-39,male,majority,10-19y,university,upper class,0.58372978,1,after 2015,0,1,10238,13000,sedan,2,3,1,0
872992,40-64,female,minority,20-29y,university,upper class,0.6306307936,1,before 2015,0,0,10238,16000,sedan,2,0,0,0
585537,65+,male,majority,10-19y,university,upper class,0.5031840274,1,after 2015,1,1,10238,8000,sedan,1,2,2,0
274516,26-39,male,majority,10-19y,university,middle class,0.5656020103,0,before 2015,0,1,10238,16000,sedan,2,0,1,0
918944,26-39,male,majority,0-9y,university,upper class,0.5114051425,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
157268,26-39,female,majority,10-19y,high school,working class,0.4848242281,1,before 2015,0,0,32765,,sedan,0,0,0,0
367827,26-39,female,majority,10-19y,high school,middle class,,1,before 2015,0,1,32765,13000,sedan,2,0,0,0
54243,40-64,male,majority,10-19y,university,upper class,,1,after 2015,0,1,10238,14000,sedan,0,0,1,0
60970,16-25,male,majority,0-9y,university,upper class,0.6309928832,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
311044,16-25,female,majority,0-9y,university,working class,0.5193208261,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
706138,16-25,male,majority,0-9y,high school,working class,0.5703941634,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
984779,26-39,male,majority,10-19y,high school,middle class,0.4979605062,1,before 2015,1,1,10238,11000,sedan,2,0,1,0
652127,65+,female,majority,30y+,university,upper class,0.4302488913,1,after 2015,1,1,10238,10000,sedan,4,1,1,0
529539,40-64,male,majority,10-19y,none,middle class,0.5379109706,1,before 2015,1,1,10238,10000,sedan,1,0,5,0
88956,40-64,male,majority,20-29y,high school,working class,0.4623855547,1,before 2015,0,0,10238,15000,sedan,2,0,3,0
940325,16-25,female,minority,0-9y,none,poverty,0.3836968309,0,before 2015,0,1,32765,13000,sedan,0,0,0,1
968174,26-39,male,majority,10-19y,high school,working class,0.3770168808,0,after 2015,0,0,10238,13000,sedan,1,0,2,0
530366,26-39,female,majority,10-19y,none,middle class,0.4162114507,0,before 2015,1,1,10238,12000,sedan,1,0,1,0
549555,16-25,male,minority,0-9y,none,poverty,0.2932795321,1,before 2015,0,0,32765,15000,sedan,0,0,0,0
588188,26-39,female,majority,10-19y,high school,middle class,0.4432003645,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
709404,65+,male,majority,0-9y,high school,upper class,0.6391883904,1,after 2015,1,0,10238,15000,sedan,0,0,0,0
707069,26-39,male,majority,10-19y,high school,upper class,0.5601753532,1,after 2015,1,1,32765,14000,sedan,3,0,0,0
537387,65+,female,majority,20-29y,university,upper class,0.6920398014,1,before 2015,1,1,10238,11000,sedan,2,0,2,0
515931,16-25,female,majority,0-9y,high school,poverty,0.4193776486,0,before 2015,0,0,32765,10000,sedan,0,0,0,1
924790,26-39,male,majority,10-19y,high school,middle class,,0,before 2015,0,1,10238,,sedan,1,0,1,1
581500,65+,female,majority,30y+,university,upper class,,0,after 2015,1,1,10238,12000,sedan,0,0,0,0
207518,26-39,female,majority,10-19y,high school,middle class,0.6489500855,1,before 2015,1,1,10238,9000,sedan,0,0,0,0
223991,16-25,female,majority,0-9y,university,middle class,0.5704437973,1,before 2015,0,1,10238,,sedan,0,0,0,0
762941,40-64,male,majority,20-29y,university,upper class,0.7834688722,1,before 2015,0,1,32765,12000,sedan,5,0,2,0
